,Producto,Categoria,Precio_Unitario,Inventario_Disponible,Unidades_Vendidas,Marca,Oferta,Peso,Resolución,Conexión
8744,Mouse,Accesorios,871.5104635060409,43,7,MarcaB,False,2.6584531249441854,N/A,USB
8745,Disco Duro,Almacenamiento,856.1613179944572,24,10,MarcaC,False,1.0471630522960393,1TB,SATA
8746,Impresora,Impresoras,394.4141141240279,10,3,MarcaA,False,3.56311841248215,N/A,USB
8747,Router,Redes,334.99120194420584,13,8,MarcaB,True,1.079911011931348,N/A,WiFi
8748,Cámara Web,Accesorios,360.64423777933763,35,13,MarcaC,False,1.9520375054644816,720p,USB
8749,Auriculares,Audio,331.3367204386361,30,2,MarcaA,False,1.5260255481101568,N/A,3.5mm
8750,Laptop,Computadoras,992.6206541977878,40,11,MarcaA,False,2.9252047725078008,Full HD,WiFi
8751,Tablet,Computadoras,455.4274481237942,30,11,MarcaB,False,2.063767474527117,HD,WiFi
8752,Monitor,Monitores,526.8591978437025,32,7,MarcaC,True,1.2193395657653792,4K,HDMI
8753,Teclado,Accesorios,425.64378739687163,9,3,MarcaA,True,4.058664639879664,N/A,USB
8754,Mouse,Accesorios,1445.185895783054,14,9,MarcaB,False,2.6082122919715722,N/A,USB
8755,Disco Duro,Almacenamiento,1311.002702097386,22,7,MarcaC,True,2.5450206781479325,1TB,SATA
8756,Impresora,Impresoras,499.64328855697715,19,9,MarcaA,True,4.488633290318906,N/A,USB
8757,Router,Redes,625.8361820987639,37,2,MarcaB,True,2.9247096219985846,N/A,WiFi
8758,Cámara Web,Accesorios,472.8606949964963,9,6,MarcaC,False,3.694532431392605,720p,USB
8759,Auriculares,Audio,839.4387472990709,41,5,MarcaA,False,1.976294424363144,N/A,3.5mm
8760,Laptop,Computadoras,225.49369221652967,44,14,MarcaA,True,3.025802707114602,Full HD,WiFi
8761,Tablet,Computadoras,1072.7784115658344,26,2,MarcaB,True,3.7688660883772944,HD,WiFi
8762,Monitor,Monitores,880.1055947629342,26,4,MarcaC,True,1.8341240149163,4K,HDMI
8763,Teclado,Accesorios,1368.2306067914342,26,4,MarcaA,True,3.598403669132725,N/A,USB
8764,Mouse,Accesorios,413.7104896269384,19,8,MarcaB,False,3.059434237303095,N/A,USB
8765,Disco Duro,Almacenamiento,1245.342019879471,21,13,MarcaC,True,2.4538692342758903,1TB,SATA
8766,Impresora,Impresoras,1229.5493188067305,49,7,MarcaA,False,3.708363027409757,N/A,USB
8767,Router,Redes,365.33554598195303,32,13,MarcaB,True,1.9260696642101076,N/A,WiFi
8768,Cámara Web,Accesorios,718.1269913873658,26,5,MarcaC,False,3.7152623601509984,720p,USB
8769,Auriculares,Audio,421.19843348787197,25,9,MarcaA,True,2.980013333200927,N/A,3.5mm
8770,Laptop,Computadoras,531.1366505948135,46,1,MarcaA,False,1.6052173480586853,Full HD,WiFi
8771,Tablet,Computadoras,542.2200272797077,21,4,MarcaB,False,3.5072396013831426,HD,WiFi
8772,Monitor,Monitores,923.1073122335046,9,5,MarcaC,True,4.481439773168409,4K,HDMI
8773,Teclado,Accesorios,734.8342112886052,22,8,MarcaA,True,1.8950629694239893,N/A,USB
8774,Mouse,Accesorios,1432.052645208197,21,3,MarcaB,False,4.1554934826052845,N/A,USB
8775,Disco Duro,Almacenamiento,364.28118453110665,8,14,MarcaC,False,2.0125866038308535,1TB,SATA
8776,Impresora,Impresoras,1465.7997753052584,11,12,MarcaA,True,4.195045572915555,N/A,USB
8777,Router,Redes,499.8302322785431,29,5,MarcaB,True,0.7301796743605488,N/A,WiFi
8778,Cámara Web,Accesorios,1204.736117296409,41,3,MarcaC,True,0.5324689124403755,720p,USB
8779,Auriculares,Audio,640.6609040246678,44,13,MarcaA,True,1.009679230709456,N/A,3.5mm
8780,Laptop,Computadoras,386.00581404250806,44,7,MarcaA,False,4.432742634985431,Full HD,WiFi
8781,Tablet,Computadoras,1315.2559408201118,47,10,MarcaB,False,2.9017483387684573,HD,WiFi
8782,Monitor,Monitores,601.5191690074022,13,3,MarcaC,False,3.173455827883839,4K,HDMI
8783,Teclado,Accesorios,1056.5120254948947,23,7,MarcaA,True,4.289924607624158,N/A,USB
8784,Mouse,Accesorios,936.3767906126145,13,14,MarcaB,True,0.7279061231373554,N/A,USB
8785,Disco Duro,Almacenamiento,813.2832022081366,27,2,MarcaC,True,2.2419816916331055,1TB,SATA
8786,Impresora,Impresoras,844.5653144431009,35,7,MarcaA,False,3.3939066175207615,N/A,USB
8787,Router,Redes,1151.9092883199737,36,9,MarcaB,True,2.3210607396059517,N/A,WiFi
8788,Cámara Web,Accesorios,314.10478836047275,35,12,MarcaC,False,0.6445859029135563,720p,USB
8789,Auriculares,Audio,1068.6348605452768,21,5,MarcaA,True,3.429246443760451,N/A,3.5mm
8790,Laptop,Computadoras,1364.5557318181523,43,12,MarcaA,False,2.261305825577595,Full HD,WiFi
8791,Tablet,Computadoras,275.1246561258234,26,6,MarcaB,False,0.5864405073735209,HD,WiFi
8792,Monitor,Monitores,382.84934100376677,39,13,MarcaC,False,1.2673327264401135,4K,HDMI
8793,Teclado,Accesorios,1131.621517712641,34,10,MarcaA,True,1.4791198227528675,N/A,USB
8794,Mouse,Accesorios,768.4661427180029,44,11,MarcaB,True,2.7977712725958037,N/A,USB
8795,Disco Duro,Almacenamiento,724.6132070577949,41,3,MarcaC,True,1.3386870546503071,1TB,SATA
8796,Impresora,Impresoras,378.0566249075066,30,13,MarcaA,True,2.1259727259168857,N/A,USB
8797,Router,Redes,858.8010529331245,10,10,MarcaB,False,3.8779959359670473,N/A,WiFi
8798,Cámara Web,Accesorios,364.5089045552904,38,5,MarcaC,False,4.134739501944769,720p,USB
8799,Auriculares,Audio,819.6065932037025,36,13,MarcaA,True,4.079358413310093,N/A,3.5mm
8800,Laptop,Computadoras,1192.6998886501538,29,5,MarcaA,True,3.6278728268243987,Full HD,WiFi
8801,Tablet,Computadoras,535.7436652533125,17,3,MarcaB,True,2.9381554157216,HD,WiFi
8802,Monitor,Monitores,825.0220186336455,42,8,MarcaC,True,2.9778363242388552,4K,HDMI
8803,Teclado,Accesorios,1489.6207602158863,42,6,MarcaA,False,4.790244018653095,N/A,USB
8804,Mouse,Accesorios,1092.6455503602483,6,13,MarcaB,True,4.450409357360936,N/A,USB
8805,Disco Duro,Almacenamiento,1293.7638026967581,9,3,MarcaC,False,3.4240285385097216,1TB,SATA
8806,Impresora,Impresoras,739.3018885287095,15,1,MarcaA,False,2.6082272470355266,N/A,USB
8807,Router,Redes,1198.2192000636119,15,10,MarcaB,False,3.7808168709289847,N/A,WiFi
8808,Cámara Web,Accesorios,252.66192482371838,28,1,MarcaC,True,0.7822215387956183,720p,USB
8809,Auriculares,Audio,359.78453730491844,18,13,MarcaA,True,4.750736884977343,N/A,3.5mm
8810,Laptop,Computadoras,463.99177079608074,49,11,MarcaA,True,2.964107730221102,Full HD,WiFi
8811,Tablet,Computadoras,722.5375019997854,34,10,MarcaB,True,2.762557043942836,HD,WiFi
8812,Monitor,Monitores,1299.4683418234922,44,12,MarcaC,False,1.808756719460336,4K,HDMI
8813,Teclado,Accesorios,650.1458660243096,48,2,MarcaA,True,0.515252726460894,N/A,USB
8814,Mouse,Accesorios,1051.007551570102,39,10,MarcaB,False,0.7755943659166221,N/A,USB
8815,Disco Duro,Almacenamiento,1122.1085832445283,25,5,MarcaC,True,1.6835380609251716,1TB,SATA
8816,Impresora,Impresoras,962.0370603148439,9,7,MarcaA,False,2.936958164173816,N/A,USB
8817,Router,Redes,664.4145586211771,42,1,MarcaB,False,0.8761114258934828,N/A,WiFi
8818,Cámara Web,Accesorios,950.1693442276076,6,1,MarcaC,False,4.874234040225491,720p,USB
8819,Auriculares,Audio,644.9452706266701,44,4,MarcaA,True,2.3493235231351717,N/A,3.5mm
8820,Laptop,Computadoras,309.0358601176157,41,13,MarcaA,False,1.923428634293189,Full HD,WiFi
8821,Tablet,Computadoras,1490.6451716418187,38,10,MarcaB,False,2.863384159486676,HD,WiFi
8822,Monitor,Monitores,365.33718972226416,15,6,MarcaC,True,0.7924396642159028,4K,HDMI
8823,Teclado,Accesorios,294.05289898687454,40,9,MarcaA,False,4.3270280310813325,N/A,USB
8824,Mouse,Accesorios,1342.0899739693027,15,1,MarcaB,True,2.5712471084510575,N/A,USB
8825,Disco Duro,Almacenamiento,592.3850591607636,13,11,MarcaC,True,1.3025093514619044,1TB,SATA
8826,Impresora,Impresoras,1045.3860662955599,10,10,MarcaA,False,1.227804932524605,N/A,USB
8827,Router,Redes,627.7074485609028,38,5,MarcaB,False,2.124294591824385,N/A,WiFi
8828,Cámara Web,Accesorios,708.8905520328125,41,9,MarcaC,True,3.080132659894284,720p,USB
8829,Auriculares,Audio,540.7468636218355,36,8,MarcaA,False,2.376076360725838,N/A,3.5mm
8830,Laptop,Computadoras,645.9572075309133,16,7,MarcaA,True,3.1855880228476097,Full HD,WiFi
8831,Tablet,Computadoras,733.910520762506,49,13,MarcaB,True,3.6746498520533644,HD,WiFi
8832,Monitor,Monitores,1136.5408898200458,36,10,MarcaC,False,3.868199430531287,4K,HDMI
8833,Teclado,Accesorios,864.9970525052294,21,2,MarcaA,True,2.304300018174185,N/A,USB
8834,Mouse,Accesorios,1426.63478230407,8,9,MarcaB,False,3.726514902006936,N/A,USB
8835,Disco Duro,Almacenamiento,254.44451199040816,46,12,MarcaC,False,1.136769589439346,1TB,SATA
8836,Impresora,Impresoras,853.9888194216367,37,13,MarcaA,True,2.8089329012756155,N/A,USB
8837,Router,Redes,959.4922254812336,47,8,MarcaB,False,0.8263162258698575,N/A,WiFi
8838,Cámara Web,Accesorios,1396.256081896556,47,13,MarcaC,False,1.5984753363331878,720p,USB
8839,Auriculares,Audio,263.90608070785584,13,11,MarcaA,False,3.124340102749314,N/A,3.5mm
8840,Laptop,Computadoras,945.5494604157808,38,10,MarcaA,False,3.8318930849386414,Full HD,WiFi
8841,Tablet,Computadoras,1309.7189070863442,43,10,MarcaB,False,0.928892135250285,HD,WiFi
8842,Monitor,Monitores,514.5060465550075,34,9,MarcaC,False,1.4318143103325958,4K,HDMI
8843,Teclado,Accesorios,1339.1800530811188,24,9,MarcaA,True,4.963541965380792,N/A,USB
8844,Mouse,Accesorios,224.75643205657937,43,9,MarcaB,False,2.0194593954677797,N/A,USB
8845,Disco Duro,Almacenamiento,1152.1910178738485,27,3,MarcaC,True,1.778183451796907,1TB,SATA
8846,Impresora,Impresoras,1413.0471875192488,45,7,MarcaA,True,0.8836569118054224,N/A,USB
8847,Router,Redes,1054.356960132081,48,12,MarcaB,False,3.6267924440138954,N/A,WiFi
8848,Cámara Web,Accesorios,770.7380171745823,39,1,MarcaC,False,2.7871402298964636,720p,USB
8849,Auriculares,Audio,258.34532141453343,27,9,MarcaA,True,1.208978950324304,N/A,3.5mm
8850,Laptop,Computadoras,1396.1479573194174,43,14,MarcaA,True,3.3480420511748323,Full HD,WiFi
8851,Tablet,Computadoras,811.3850894990472,27,9,MarcaB,False,2.8659216081248164,HD,WiFi
8852,Monitor,Monitores,237.6957676367324,41,3,MarcaC,True,3.0422538412965023,4K,HDMI
8853,Teclado,Accesorios,1096.7673927273904,27,5,MarcaA,True,4.97684662506387,N/A,USB
8854,Mouse,Accesorios,826.3884296491357,43,12,MarcaB,False,0.6287572757380872,N/A,USB
8855,Disco Duro,Almacenamiento,361.64891267513394,32,13,MarcaC,True,4.61737472425871,1TB,SATA
8856,Impresora,Impresoras,478.55335210333743,23,8,MarcaA,True,4.2885084271203695,N/A,USB
8857,Router,Redes,283.8378845926002,34,6,MarcaB,False,2.3690427109707084,N/A,WiFi
8858,Cámara Web,Accesorios,946.5816016211456,25,10,MarcaC,False,4.464258591372632,720p,USB
8859,Auriculares,Audio,1008.638323027612,28,10,MarcaA,False,3.418525590677821,N/A,3.5mm
8860,Laptop,Computadoras,857.4649878620777,25,9,MarcaA,False,4.502095325155446,Full HD,WiFi
8861,Tablet,Computadoras,1262.2327729033993,30,14,MarcaB,True,3.1762889701841566,HD,WiFi
8862,Monitor,Monitores,1319.3114677004178,40,13,MarcaC,True,1.4726715769363077,4K,HDMI
8863,Teclado,Accesorios,1000.3117156880646,30,3,MarcaA,True,3.0929962282329795,N/A,USB
8864,Mouse,Accesorios,216.5834236196597,37,12,MarcaB,True,1.3057801156856177,N/A,USB
8865,Disco Duro,Almacenamiento,1103.7985524720564,40,7,MarcaC,True,1.1337256745928186,1TB,SATA
8866,Impresora,Impresoras,743.3989819964571,8,13,MarcaA,False,3.443275543646407,N/A,USB
8867,Router,Redes,935.2247281943031,13,6,MarcaB,True,4.763644774410132,N/A,WiFi
8868,Cámara Web,Accesorios,1043.8047826245497,12,14,MarcaC,True,3.1482319064335025,720p,USB
8869,Auriculares,Audio,655.3075986251997,6,5,MarcaA,False,4.081044348420019,N/A,3.5mm
8870,Laptop,Computadoras,1392.2280567233324,33,4,MarcaA,True,1.2576396346979932,Full HD,WiFi
8871,Tablet,Computadoras,374.16732677471555,27,5,MarcaB,True,3.443946647850239,HD,WiFi
8872,Monitor,Monitores,1072.9653494653487,10,13,MarcaC,False,3.798398621734123,4K,HDMI
8873,Teclado,Accesorios,205.66745394355456,47,4,MarcaA,False,0.6872653423146254,N/A,USB
8874,Mouse,Accesorios,1402.046437026735,40,3,MarcaB,True,0.9372394266964791,N/A,USB
8875,Disco Duro,Almacenamiento,346.25537320951895,25,7,MarcaC,False,4.017113962377572,1TB,SATA
8876,Impresora,Impresoras,323.34949919184703,26,6,MarcaA,True,2.4797750965797776,N/A,USB
8877,Router,Redes,632.9099229679175,13,4,MarcaB,True,2.32511451296995,N/A,WiFi
8878,Cámara Web,Accesorios,685.6361718508048,38,9,MarcaC,False,4.641663186226301,720p,USB
8879,Auriculares,Audio,478.5900940197422,30,1,MarcaA,True,4.963846209591323,N/A,3.5mm
8880,Laptop,Computadoras,960.6581592052621,5,1,MarcaA,False,3.939730416075393,Full HD,WiFi
8881,Tablet,Computadoras,775.7883274545527,40,9,MarcaB,False,4.066671984432584,HD,WiFi
8882,Monitor,Monitores,244.42826575341365,48,7,MarcaC,True,1.4374444890812206,4K,HDMI
8883,Teclado,Accesorios,615.5476809318908,9,2,MarcaA,True,1.3650144905299952,N/A,USB
8884,Mouse,Accesorios,1253.5627876451217,45,11,MarcaB,False,4.913072668780221,N/A,USB
8885,Disco Duro,Almacenamiento,1096.6119953204293,26,10,MarcaC,False,3.627912736687512,1TB,SATA
8886,Impresora,Impresoras,1142.3321096538446,8,5,MarcaA,False,3.5901940909072385,N/A,USB
8887,Router,Redes,1107.5520013085807,6,13,MarcaB,False,1.7878458697261983,N/A,WiFi
8888,Cámara Web,Accesorios,604.2649277979433,20,4,MarcaC,True,4.489157077599872,720p,USB
8889,Auriculares,Audio,329.5630986998086,20,1,MarcaA,False,0.6999817873742613,N/A,3.5mm
8890,Laptop,Computadoras,554.2073392430248,26,12,MarcaA,True,1.735656604091111,Full HD,WiFi
8891,Tablet,Computadoras,1281.320890240707,47,13,MarcaB,False,1.31063595838595,HD,WiFi
8892,Monitor,Monitores,1474.6120371179925,5,9,MarcaC,False,3.6999323539990274,4K,HDMI
8893,Teclado,Accesorios,842.0011191640298,19,6,MarcaA,True,3.71907495675973,N/A,USB
8894,Mouse,Accesorios,212.6104613999549,28,11,MarcaB,True,2.906291695397806,N/A,USB
8895,Disco Duro,Almacenamiento,382.05825577449775,8,13,MarcaC,False,0.5236679859402877,1TB,SATA
8896,Impresora,Impresoras,618.7047479111454,22,14,MarcaA,True,4.431898948559083,N/A,USB
8897,Router,Redes,952.1609531708347,21,12,MarcaB,True,4.800142098475304,N/A,WiFi
8898,Cámara Web,Accesorios,297.62173954690815,11,6,MarcaC,True,1.4104060478903366,720p,USB
8899,Auriculares,Audio,1426.364488322846,49,4,MarcaA,True,4.290047272644187,N/A,3.5mm
8900,Laptop,Computadoras,674.6087752697209,14,13,MarcaA,False,4.879789032807296,Full HD,WiFi
8901,Tablet,Computadoras,1386.3594833022698,5,2,MarcaB,True,1.971383555142405,HD,WiFi
8902,Monitor,Monitores,1214.6783435841282,6,8,MarcaC,False,1.332755728693523,4K,HDMI
8903,Teclado,Accesorios,1182.0684542702554,26,8,MarcaA,False,4.898930234253903,N/A,USB
8904,Mouse,Accesorios,988.7354537169016,36,3,MarcaB,False,0.7688448132145006,N/A,USB
8905,Disco Duro,Almacenamiento,1014.818962167398,33,7,MarcaC,False,1.7418228887051699,1TB,SATA
8906,Impresora,Impresoras,1029.4042057811225,39,14,MarcaA,True,3.839131700415349,N/A,USB
8907,Router,Redes,1017.3378031332568,21,7,MarcaB,False,3.278090667338667,N/A,WiFi
8908,Cámara Web,Accesorios,919.8467008178696,16,14,MarcaC,False,3.580298208906171,720p,USB
8909,Auriculares,Audio,1482.3382240277556,28,5,MarcaA,True,3.6864119321845266,N/A,3.5mm
8910,Laptop,Computadoras,1151.9777376534048,34,5,MarcaA,True,3.587649008166421,Full HD,WiFi
8911,Tablet,Computadoras,1210.0303049102777,48,8,MarcaB,True,2.040085566846874,HD,WiFi
8912,Monitor,Monitores,1334.2016596087765,34,4,MarcaC,False,1.901751019741052,4K,HDMI
8913,Teclado,Accesorios,480.33169154360394,24,1,MarcaA,True,2.428099450521735,N/A,USB
8914,Mouse,Accesorios,308.945406823579,46,1,MarcaB,False,4.134576091902636,N/A,USB
8915,Disco Duro,Almacenamiento,827.7627675781782,11,9,MarcaC,False,4.7222196590750745,1TB,SATA
8916,Impresora,Impresoras,868.3049043050551,46,4,MarcaA,False,2.5486074814781077,N/A,USB
8917,Router,Redes,1277.936313934893,42,1,MarcaB,True,0.8859476174732995,N/A,WiFi
8918,Cámara Web,Accesorios,776.9186530670364,11,13,MarcaC,False,4.722343395474242,720p,USB
8919,Auriculares,Audio,942.1089332076066,34,2,MarcaA,False,0.861926938538621,N/A,3.5mm
8920,Laptop,Computadoras,885.1922200674958,16,10,MarcaA,True,1.2159932292646496,Full HD,WiFi
8921,Tablet,Computadoras,249.66361888460838,35,7,MarcaB,False,4.404551058215014,HD,WiFi
8922,Monitor,Monitores,999.7793655759882,22,2,MarcaC,True,2.9816534323112514,4K,HDMI
8923,Teclado,Accesorios,1276.4562715065279,47,1,MarcaA,True,2.0870878903839762,N/A,USB
8924,Mouse,Accesorios,404.750712498545,6,10,MarcaB,True,4.6890935896106205,N/A,USB
8925,Disco Duro,Almacenamiento,972.6312541045745,37,14,MarcaC,True,4.8222787497809385,1TB,SATA
8926,Impresora,Impresoras,971.6937077803386,15,9,MarcaA,True,1.9884321236048772,N/A,USB
8927,Router,Redes,413.44045327326637,38,14,MarcaB,True,4.4079086480025875,N/A,WiFi
8928,Cámara Web,Accesorios,360.5026458499568,20,5,MarcaC,False,3.553379833441935,720p,USB
8929,Auriculares,Audio,1474.0675258694303,39,14,MarcaA,True,1.7352111780450996,N/A,3.5mm
8930,Laptop,Computadoras,711.8349205489487,37,13,MarcaA,False,4.736447064836263,Full HD,WiFi
8931,Tablet,Computadoras,495.64824734058806,25,4,MarcaB,False,0.7838110068497128,HD,WiFi
8932,Monitor,Monitores,422.7219077906874,24,4,MarcaC,False,1.9307403463863153,4K,HDMI
8933,Teclado,Accesorios,1067.8822276582055,12,14,MarcaA,False,2.2831772482168775,N/A,USB
8934,Mouse,Accesorios,992.2788865254624,30,11,MarcaB,True,3.6079394790938,N/A,USB
8935,Disco Duro,Almacenamiento,1036.6177598836427,37,13,MarcaC,False,0.6729486188878203,1TB,SATA
8936,Impresora,Impresoras,314.4078357648879,30,1,MarcaA,True,4.503996058317463,N/A,USB
8937,Router,Redes,1361.594958547968,41,3,MarcaB,False,3.465963245680164,N/A,WiFi
8938,Cámara Web,Accesorios,706.0463158517628,34,13,MarcaC,True,1.7376027401592928,720p,USB
8939,Auriculares,Audio,607.3802283594653,35,1,MarcaA,True,3.4625394225090504,N/A,3.5mm
8940,Laptop,Computadoras,801.0698814220609,37,5,MarcaA,False,2.9161576396365274,Full HD,WiFi
8941,Tablet,Computadoras,707.0858854719168,15,5,MarcaB,True,2.013240929336823,HD,WiFi
8942,Monitor,Monitores,1322.6501040808896,45,9,MarcaC,True,0.6286841168216972,4K,HDMI
8943,Teclado,Accesorios,1408.0392677572597,9,13,MarcaA,True,2.9799530438609407,N/A,USB
8944,Mouse,Accesorios,594.4891813844881,6,8,MarcaB,True,0.8698168165887725,N/A,USB
8945,Disco Duro,Almacenamiento,1323.1165496979413,17,5,MarcaC,False,4.145793601164815,1TB,SATA
8946,Impresora,Impresoras,1215.9800683929873,22,5,MarcaA,False,0.8983654350264647,N/A,USB
8947,Router,Redes,1410.0499740481903,30,7,MarcaB,False,2.429326739075795,N/A,WiFi
8948,Cámara Web,Accesorios,519.4754058416543,29,12,MarcaC,False,2.4554830648064563,720p,USB
8949,Auriculares,Audio,950.0468951572728,48,2,MarcaA,True,3.0029074795268116,N/A,3.5mm
8950,Laptop,Computadoras,556.9079601625781,18,13,MarcaA,False,0.6777855055432664,Full HD,WiFi
8951,Tablet,Computadoras,1271.3228376296865,9,7,MarcaB,False,1.4172460139213292,HD,WiFi
8952,Monitor,Monitores,206.92144774238352,46,1,MarcaC,True,1.3977553280223514,4K,HDMI
8953,Teclado,Accesorios,934.2649117523149,6,14,MarcaA,True,3.195367766107394,N/A,USB
8954,Mouse,Accesorios,640.9644606534935,8,5,MarcaB,False,1.686359896859216,N/A,USB
8955,Disco Duro,Almacenamiento,619.4888192011663,16,12,MarcaC,False,1.1488774139510318,1TB,SATA
8956,Impresora,Impresoras,1038.3782210243921,15,12,MarcaA,False,0.5825888253432701,N/A,USB
8957,Router,Redes,1306.929784108192,8,6,MarcaB,True,4.282451758757085,N/A,WiFi
8958,Cámara Web,Accesorios,991.9540088113241,47,13,MarcaC,False,4.871966887043762,720p,USB
8959,Auriculares,Audio,1309.1248722407393,13,11,MarcaA,True,3.664678969886802,N/A,3.5mm
8960,Laptop,Computadoras,543.9762454453389,14,14,MarcaA,True,2.3572059149687075,Full HD,WiFi
8961,Tablet,Computadoras,875.3524111944755,31,10,MarcaB,False,1.0490492386415375,HD,WiFi
8962,Monitor,Monitores,785.6975007871988,10,1,MarcaC,True,2.637971831727419,4K,HDMI
8963,Teclado,Accesorios,215.1383693540251,19,9,MarcaA,True,2.5579477548953404,N/A,USB
8964,Mouse,Accesorios,923.8557860829621,46,9,MarcaB,False,2.389443390215169,N/A,USB
8965,Disco Duro,Almacenamiento,1059.9816213900274,35,1,MarcaC,True,2.2023661154046854,1TB,SATA
8966,Impresora,Impresoras,969.488725744791,26,4,MarcaA,True,2.735390570231613,N/A,USB
8967,Router,Redes,1157.163868418448,10,8,MarcaB,True,0.829313205950714,N/A,WiFi
8968,Cámara Web,Accesorios,942.7413869890003,37,2,MarcaC,False,0.6723256852785168,720p,USB
8969,Auriculares,Audio,286.77533130598397,33,13,MarcaA,True,0.7878212767423699,N/A,3.5mm
8970,Laptop,Computadoras,351.37918131012486,25,13,MarcaA,True,1.3999931605344964,Full HD,WiFi
8971,Tablet,Computadoras,975.416950807138,34,11,MarcaB,True,1.7513161501358812,HD,WiFi
8972,Monitor,Monitores,557.4729495657323,25,13,MarcaC,False,1.2625592880469607,4K,HDMI
8973,Teclado,Accesorios,303.5386677451956,40,8,MarcaA,False,1.633625210001926,N/A,USB
8974,Mouse,Accesorios,758.4835664831108,26,10,MarcaB,False,1.3362682851191636,N/A,USB
8975,Disco Duro,Almacenamiento,920.619377508752,24,13,MarcaC,False,1.1783446682247778,1TB,SATA
8976,Impresora,Impresoras,627.3697848544884,26,12,MarcaA,False,1.818421977649302,N/A,USB
8977,Router,Redes,1136.5638128935113,44,14,MarcaB,False,2.2888068342464485,N/A,WiFi
8978,Cámara Web,Accesorios,1036.9017905316182,15,13,MarcaC,False,3.8492004858638165,720p,USB
8979,Auriculares,Audio,632.6638694191736,35,9,MarcaA,True,4.799974742771186,N/A,3.5mm
8980,Laptop,Computadoras,1181.3342875811288,44,9,MarcaA,True,4.635343895821952,Full HD,WiFi
